"No tiene sentido seguir discutiendo esto, ya sabemos que nada va a cambiar",0
En mi barrio hay un parque con un lago artificial,0
Exministro Alejandro Gaviria arremete contra proyecto que busca atacar la infidelidad en las parejas: “es absurdo”,1
El niño de la esquina está vendiendo limonada en su puesto de venta,0
"Felipe Bayón se destapa tras salir de Ecopetrol: habla de la SIC, Irene Vélez y Ocampo",1
El oriente antioqueño teme por presencia de grupos armados,1
Qué falta de humanidad ver cómo algunos tratan a los migrantes,0
"En mi experiencia, los sistemas de salud públicos siempre son un desastre",0
Qué asco me da ver cómo tratan a los animales en algunos mataderos,0
Me encanta ver cómo la cultura y las artes pueden conectar a personas de distintos lugares y culturas,0
Capturan a 22 personas: contundente golpe a ‘Los Costeños’ y ‘Los Pepes’,1
Es impresionante lo que ha logrado la NASA con la exploración del espacio,0
El Ministerio de Educación anunció un aumento en el presupuesto para la educación pública,1
Se me olvidó comprar el pan en la tienda,0
La asombrosa reconstrucción del rostro de egipcio que vivió hace 35000 años,1
Hombre asesinó a dos ladrones que entraron a su casa y mataron a su hijo,1
La comida que cociné para la cena estaba deliciosa,0
"No me gusta el color de esa pared, deberían pintarla de otro tono",0
El nuevo modelo de celular no tiene muchas mejoras en comparación con el anterior,0
El restaurante chino de la esquina cerró por reformas,0
Voy a comprar un pastel para el cumpleaños de mi amigo,1
Incendio afectó al menos cuatro locales en el centro de Medellín,1
Incautan en Pasto cuatro toneladas de preservativos falsos hechos en Bogotá y Medellín,1
"Marchas hoy: Bogotá, Cali y Medellín, entre otras ciudades, tendrán movilizaciones",1
"¡Qué lindo gesto de bondad, necesitamos más personas como tú!",0
"Esto reveló el examen de toxicología del alcalde de Calima, ¿qué se encontró?",1
No tengo una opinión fuerte sobre esta nueva tecnología,0
Cali tiene suspendido el abastecimiento de agua desde horas de la mañana,1
No hay nada más peligroso que la prensa cuando se deja llevar por intereses ocultos,0
Ayer fui al supermercado y compré un kilo de manzanas,0
Video: Mujer arriesga su vida para limpiar ventanas de un apartamento en Medellín,1
Me parece acertada la decisión del gobierno de prohibir la venta de cigarrillos electrónicos,0
La música clásica siempre me relaja y me hace sentir bien,0
¿Pretendían cometer un gran atentado terrorista? Encuentran una tonelada de explosivos en Bogotá,1
El gobierno anunció un programa para mejorar la educación en las zonas rurales del país,1
En mi último viaje perdí mi pasaporte y fue un gran problema,0
Yolanda Wong es investigada por la Procuraduría General de la Nación,1
La compañía ABC anunció que ha logrado reducir sus emisiones de carbono en un 50%,1
En fotos: Sutatausa después de la explosión de seis minas que dejó 11 muertos,1
La tienda de antigüedades cerró sus puertas para siempre,0
El árbol del jardín de mi casa está creciendo mucho y debo podarlo,0
La noticia podría ser controversial para algunos,0
El gobierno anunció un aumento del 5% en el salario mínimo,1
El taxista que me llevó al aeropuerto era muy amable,0
Gobernador Cundinamarca: Tránsito no autorizó reversibles para el Plan Retorno,1
"Echaron a dos médicas por denunciar negligencia en clínica en El Bagre, Antioquia",1
Lo que se sabe de la masacre en Barranquilla que dejó cinco muertos,1
Mueren 26 personas en un ataque en Siria atribuido al Estado Islámico,1
Mi canción favorita es Bohemian Rhapsody,0
"Cenit, filial de Ecopetrol, cierra brechas de género en Colombia",1
Dos policías evitaron que una mujer saltara desde un puente en Ibagué,1
Esta es la billonaria adición presupuestal que anunció el presidente Petro,1
"Incertidumbre y orden público, el talón de Aquiles del sector petrolero en Colombia",1
Mujer murió luego de realizarse una rinoplastia en Bucaramanga,1
Autoridades atienden incendio en centro comercial Ópera de Medellín,1
"A Alejandro Char, exalcalde de Barranquilla, le niegan la visa a EE UU",1
Esta noche voy a cenar en un restaurante italiano,0
"Un muerto deja accidente en Bituima, Cundinamarca",1
Se registró un temblor en Colombia durante la noche de este jueves,1
¡Qué absurdo! ¿Cómo es posible que permitan esto?,0
La vecina del segundo piso ha comprado un gato nuevo,0
El otro día probé una nueva receta de pastel y quedó delicioso,0
"Movilidad hoy, lunes 21 de marzo: así está la movilidad en Bogotá",1
La transición energética demandará una reindustrialización de Colombia,1
Estudiante de medicina murió en Santa Marta al caer de un quinto piso,1
La oficina de correos está cerrada los fines de semana,0
Turista que fue arrollado por un jet ski en Cartagena está en coma inducido,1
"¡Qué bien que estén promoviendo la educación, es la clave para el futuro!",0
La policía informó sobre el arresto del sospechoso del robo a mano armada en el centro de la ciudad,1
Envían a prisión a hombre señalado de asesinar a niño embera en finca en Cundinamarca,1
El arte contemporáneo es muy interesante,0
Arriba Bogotá: ladrones golpearon a un joven en la cabeza con un destornillador,1
"Hallaron muerta a Camila Sterling, cantante colombiana en Miami: esto se sabe",1
Voy a hacer un curso de fotografía para mejorar mis habilidades,0
"Declararon la calamidad pública en Dosquebradas, Risaralda",1
La fuente de la plaza está seca,0
Me encanta pasar tiempo en el jardín cuidando mis plantas,0
No estoy seguro de lo que pienso sobre este tema en particular,0
No entiendo por qué algunos países siguen en guerra,0
"Los medios deberían centrarse en temas importantes y necesarios, en lugar de este tipo de noticias basura",0
Me gusta mucho el diseño de mi teléfono móvil,0
Países árabes de la OPEP anuncian reducción en la producción de petróleo,1
Esta película tiene una buena trama pero la actuación es mediocre,0
No estoy seguro si estoy de acuerdo o en desacuerdo con esta idea,0
El Gobierno de Colombia presentó un plan para fomentar el turismo en el país,1
"Cayó número de la lotería relacionado con Diomedes Díaz, ¿cuál fue la cifra?",1
Día del patrimonio mundial: Así es la vida silvestre del parque Yellowstone,1
La nueva colección de ropa de esta temporada es muy llamativa,0
El reloj de mi abuelo es antiguo y siempre funciona con precisión,0
Inversión extranjera en Colombia creció 24 % a febrero de 2023: Banco de la República,1
Tengo que hacer la compra esta tarde,0
Anuncian cierres nocturnos en vía La Calera por continuos deslizamientos,1
Voy a hacer una manualidad con mis hijos esta tarde,0
Derrumbe en Rosas: Avianca aumentará el número de vuelos hacia y desde Pasto,1
Llamada tras llamada: miembros de la banda Los del Cobro se la tenían ‘al rojo’ a comerciante que extorsionaban a diario,1
Qué falta de ética de estos periodistas al publicar información falsa,0
"Día sin carro y sin moto en Ibagué 2023: horarios, excepciones y multas",1
El spa local tiene nuevos tratamientos de belleza disponibles,0
Así estará el clima en lo que queda del fin de semana,1
"Volcán Nevado del Ruiz, en vivo: se mantiene la alerta naranja y sigue siendo “muy inestable”",1
Las galletas que horneé quedaron deliciosas,0
No entiendo cómo alguien puede vivir sin leer,0
"La justicia en este país es un chiste, solo funciona para los poderosos",0
Voy a hacer una fiesta de cumpleaños sorpresa para mi mejor amiga,1
Una investigación encontró que la exposición prolongada a la contaminación del aire aumenta el riesgo de enfermedades respiratorias,1
"Hospitalizan a Phillipe Petro, el primer perro de la Nación",1
El domingo pasado fui a misa en la iglesia del barrio,0
Hoy compré un nuevo par de zapatos que son muy cómodos,0
Este libro es entretenido pero no es muy profundo,0
Mineros suspende operaciones en Bajo Cauca por paro minero,1
En Cartagena empezó la nueva era de los comunales,1
Hallan una tonelada de marihuana en una “chiva” en Cauca,1
Cuando Fundación (Magdalena) era la cuna del vallenato,1
Mi perro aprendió un nuevo truco hoy,1
Esta es la 'pesada' delegación que acompañará a Biden en su encuentro con Petro,1
Los problemas de seguridad en el norte de Bolívar,1
La noticia es importante para ciertos sectores,0
Licencia por luto en Colombia: cuántos días son y cómo se puede pedir,1
La música clásica es muy relajante,0
IEA prevé una demanda mundial de petróleo en máximos históricos para 2023,1
Me parece injusto que no haya igualdad salarial para hombres y mujeres,0
"Movilidad hoy, martes 11 de abril: así está el tráfico en las vías de Bogotá",1
"¡Qué bien que estén promoviendo la inclusión, todos merecemos ser tratados con respeto!",0
Caída de techo de un colegio en Medellín dejó al menos 15 personas heridas,1
En cifras: 188 lideresas y 11 excombatientes asesinadas después del Acuerdo de Paz,1
¿Por qué no se centran en cosas que realmente importan para la sociedad?,0
"La historia de la mujer que no paga taxis, hoteles ni restaurantes en Medellín",1
“El silenciamiento es nefasto”: abogada Vivian Newman Pont,1
Gobierno Petro anuncia cambio para recibir renta ciudadana de $500 mil,1
Rector de colegio que estaba desaparecido fue encontrado muerto en el río Cauca,1
El hecho de que todavía existan países que prohíben la educación de las mujeres es un reflejo de lo poco que valoran la igualdad y los derechos humanos,0
El Banco de México decidió mantener la tasa de interés sin cambios,1
¿Cómo puede ser esto una noticia importante? ¿No hay nada más relevante que reportar?,0
¿Cómo funciona el sistema de votación en el país?,0
La biblioteca pública está organizando un evento de lectura para niños,0
La librería del centro tiene nuevos títulos de libros en su catálogo,0
Ayer hice una videollamada con mi familia y fue genial verlos,0
Qué orgullo ver cómo algunos colombianos están llevando la cultura de nuestro país al mundo,0
No entiendo por qué algunas personas se sienten superiores a otras por su raza o género,0
"India: televisión registró, en vivo, los homicidios de un político y su hermano",1
"Movilidad 24 de marzo: cierre preventivo en Tilatá, La Calera por deslizamiento",1
Perdí mi llavero en el parque,0
El gato de mi amigo se comió toda su comida en un solo día,0
Defensorías de Panamá y Colombia lanzan alerta temprana por crisis migratoria,1
"Movilidad hoy, 26 de enero: así está el tráfico en las vías de Bogotá",1
Es genial ver que se están implementando soluciones innovadoras,0
¿Por qué siempre hay tanto sensacionalismo en las noticias?,0
"Movilidad hoy, 1 de febrero: fluye con normalidad el tránsito en Suba",1
Me encanta viajar en tren,0
Incendio en Providencia: emergencia ambiental es alertada por la Procuraduría,1
Masacre: Los 4 hombres hallados muertos en bolsas eran de ‘los Pachencas’,1
"Por impacto de zonas verdes en salud y seguridad, Barranquilla ganó premio global",1
El restaurante mexicano de la ciudad tiene nuevos platos en su menú,0
Realmente espero que se encuentre una solución a la crisis de refugiados en todo el mundo,0
El hecho de que las empresas estén dispuestas a destruir el medio ambiente solo para obtener ganancias demuestra lo poco que les importa el futuro de nuestro planeta,0
"Por Dios, cómo se atreven a publicar semejante estupidez",0
El presidente firmó una ley para aumentar el presupuesto en educación,1
¡Qué buena banda sonora tiene esta película!,0
¡Atención! Zona turística de Cartagena queda sin servicio de agua potable,1
Los monopolios son un peligro para la libre competencia y la innovación,0
Creo que deberíamos ser más conscientes del impacto ambiental que generamos,0
Asamblea de accionistas de Ecopetrol eligió nueva Junta Directiva hasta 2025,1
El nuevo libro de ciencia ficción tiene buenas críticas,0
El perro de la vecina siempre ladra cuando pasa alguien desconocido,0
"“No soy un salvador, pero sí quiero ser el que recupere la dignidad”: Doria",1
Los medios solo publican basura para mantenernos distraídos de lo que realmente está sucediendo,0
El precio del petróleo se disparó en los mercados internacionales debido a la inestabilidad en Oriente Medio,1
Hernando Herrera: crear otra sala en Corte Suprema es peligroso y desconsiderado,1
Continúan los deslizamientos que obstaculizan las vías en el país,1
"“La actividad del volcán nevado del Ruiz sigue siendo muy inestable”, SGC",1
El jardín botánico de la ciudad tiene una gran variedad de plantas y flores,0
¿Por qué hay tanta violencia en el mundo?,0
Levantan debate de reforma a la salud de Petro; se espera nueva fecha,1
7 peticiones de la USO a Ecopetrol: este lunes empezó la negociación,1
"Intolerancia: agredió a la mamá, un vecino se metió y lo mató a cuchilladas",1
"Petro y su reforma a la salud caen en aprobación, según encuesta de Datexco",1
No tengo ninguna queja sobre el servicio en este hotel,0
Conozca los requisitos para que se inscriba en el programa Hambre Cero 2023,1
Esa canción siempre me recuerda a mi infancia,0
"Ni Maduro, ni Blinken asistirán a conferencia internacional sobre Venezuela",1
Ayer me encontré una moneda en la calle,0
Cuidado: traficantes de migrantes usan TikTok para ofrecer cruces a EE UU,1
El abogado de mi padre nos ayudó a resolver un problema legal,0
Me encanta cómo suena la lluvia golpeando el techo,0
"Joven recibió un balazo durante la fiesta de la Guacherna 2023, ¿qué pasó?",1
"No sé qué es peor, la pandemia o la falta de liderazgo de los gobernantes",0
En mi casa siempre preparamos una cena especial los domingos,0
"La gente solo ve lo que quiere ver, sin importar si es verdad o mentira",0
Las gafas nuevas que compré me quedan muy bien,0
La tienda de la esquina tiene una gran variedad de caramelos,0
Me compré un par de pantalones nuevos en la tienda,1
No estoy seguro si este libro es para mí o no,0
Aumentó percepción de la inseguridad y de tiempos de desplazamiento,1
Es triste ver cómo muchas personas siguen viviendo en la pobreza extrema,0
"Otro líder campesino fue asesinado en Tierralta, Córdoba",1
Trifulca por un tropezón en baile de picó dejó un joven muerto y un herido,1
"Peso colombiano, la moneda que más ventaja recorta frente al dólar en la región",1
El trastorno de estrés postraumático que dejó la tragedia de Armero,1
Hackers atacan y amenazan al Banco de Venezuela ¿Está en peligro la data?,1
Paro minero: rechazo por la quema de dos ambulancias en el Bajo Cauca,1
Emergencia invernal podría dejar incomunicada a la comunidad rural de Viotá,1
Protestas en Cajicá (Cundinamarca) por crisis en el suministro de agua,1
Me parece muy mal que el gobierno no esté apoyando lo suficiente a los trabajadores informales,0
¿Por qué los medios nunca informan sobre las cosas importantes que están sucediendo en el mundo?,0
La comida de ese restaurante es exquisita,0
Envían a la cárcel a terapeuta señalado de agredir sexualmente a menor en Cota,1
Alcalde de Calima El Darién sobre el video polémico: “fue un complot para matarme”,1
Expresidente Alejandro Toledo pide a Estados Unidos frenar su extradición a Perú,1
Esta noticia es completamente falsa y solo está siendo difundida para generar miedo y caos entre la población,0
La conferencia fue interesante pero no aprendí mucho nuevo,0
Me encanta la música de esa banda,0
Continúa emergencia por lluvias en Cundinamarca: ya son 20 los municipios afectados,1
"Me gusta hacer deporte, pero no tengo mucho tiempo libre",0
Tractomula se quedó sin frenos en autopista Medellín-Bogotá y mató a tres personas,1
¿Qué puedo hacer para mejorar mi concentración mientras trabajo?,0
Invierno cobra dos víctimas en Villeta y deja damnificados en Viotá,1
Ayer vi una película increíble en Netflix,0
Estafas: así están engañando falsos funcionarios de la Secretaría de Salud,1
Un estudio demostró que la obesidad infantil está en aumento en Colombia,1
"Excelente trabajo, se nota que pusieron mucho esfuerzo y dedicación en esto",0
Esta tarde voy a tomar un té con mi amiga,0
¿Cuál es el mejor restaurante de sushi en la ciudad?,0
Policía capturó y evitó linchamiento de presunto acosador en bus del  MIO en Cali,1
El periódico local tiene una sección dedicada a los eventos culturales,0
"Así avanza el paro de taxistas en Medellín, Cali, Bucaramanga y otras ciudades",1
"Esta noticia es una total exageración, no hay nada de qué preocuparse",0
Una encuesta reveló que el 90% de los ciudadanos están preocupados por la situación económica del país,1
Ordenan detención domiciliaria contra la secretaria de Educación de Medellín,1
"Excelente información, esto demuestra que hay avances importantes en este tema",0
"Dólar hoy en Colombia sigue subiendo de precio, pero se mantiene sobre los $ 4500",1
Un estudio reveló que la mayoría de los ciudadanos apoya la implementación de medidas para reducir la contaminación,1
"Festival Altavoz 2023: cómo inscribirse, cuándo es y más datos del evento",1
“Es irregular que el Estado extienda el contrato de una minera que no ha cumplido con sus obligaciones”,1
Me alegra mucho leer sobre personas que ayudan a los demás sin esperar nada a cambio,0
El cartero entregó el correo más temprano de lo normal hoy,0
Las crisis están desbordando la economía y la geopolítica: Jeffrey Sachs,1
"Qué ridículo, el gobierno nunca va a solucionar los problemas del país",0
"Taco Fest 2023: lista de restaurantes, precios y fechas del sonado evento",1
Turista estadounidense denuncia millonario robo y secuestro en Cartagena,1
Los políticos solo se preocupan por sus intereses personales y no por el bienestar del país,0
La cafetería de la esquina tiene un nuevo menú,0
No tengo una posición clara sobre el tema,0
Avanza Plan Éxodo en Cundinamarca: más de 261000 vehículos han transitado en el departamento,1
Analdex ve menor dinamismo de comercio exterior de Colombia; pide DIAN más eficiente,1
"Hacinamiento y muerte: así es la tragedia en cárceles, URI y estaciones de policía",1
Explosión cerca de la terminal de Cúcuta dejó al menos seis personas heridas,1
Impuesto de vehículos: ¿pagar menos por las restricciones a la movilidad?,1
La tienda de ropa ha lanzado una nueva colección de primavera,0
La Bolsa de Francia registró una subida en la sesión de hoy,1
No tengo una posición clara respecto a la noticia,0
"Cortes de agua en Medellín, Envigado y más: barrios que no tendrán servicio",1
"Comfenalco abre ofertas de empleo para habitantes de Antioquia, así puede aplicar",1
La señora del apartamento de al lado siempre pone música muy alta,0
Me parece que las redes sociales pueden tener tanto aspectos positivos como negativos,0
Reforma tributaria en Colombia: Contraloría pide tumbar importante artículo,1
¿De verdad alguien encuentra esto interesante? No puedo creer que se llame noticia,0
Ayer fui a un concierto y la banda fue increíble,0
¿Podrías recomendarme un buen libro para leer?,0
Me gusta mucho la música de jazz,0
"Pobreza, éxodo y polarización: Venezuela completa una década con Maduro",1
Vecinos del volcán Nevado del Ruiz viven entre el escepticismo y la necesidad,1
En menos de 24 horas asesinaron a cinco hombres: todos tenían anotaciones,1
Ayer vi una película en Netflix,1
La nueva película de terror en cartelera tiene muy buenas críticas,0
Hoy estoy cocinando pollo al horno,0
Compré una nueva cafetera para hacer café en casa,0
Siguen los atentados en contra de Ecopetrol: nuevo episodio en Barrancabermeja,1
No tengo una opinión sobre esta nueva ley,0
Arzobispo de Cartagena se reunirá con el papa Francisco en El Vaticano,1
Licencia de conducción para venezolanos en Colombia: así puede tramitarla,1
El autobús llegó tarde esta mañana,0
Puerto de Cartagena: comprometido con los valores del futuro,1
"Robo de Valentina Martínez, ex reina del carnaval de Pasto, quedó grabado en video",1
Solicitan plan de acción e inversiones en obras del canal del Dique,1
El café que bebí esta mañana estaba perfectamente hecho,0
Qué injusto es ver cómo algunos tienen todo y otros no tienen nada,0
"Reforma a la salud: fue negada la proposición de archivo en la Cámara de Representantes, pero el proyecto sigue vivo ¿Qué viene ahora?",1
La pizzería de la esquina tiene una promoción de 2x1 los martes,0
El libro que estoy leyendo es muy emocionante,0
El precio del gas ha aumentado últimamente,0
Confirman que diez mineros continúan atrapados tras explosión en mina de Sutatausa,1
Accidente de lancha en el Parque Tayrona deja dos muertas y 16 heridos,1
Mujeres en la industria naval y astillera de Colombia,1
Tragedia en Sutatausa pone en la mira la actividad minera en Cundinamarca,1
El panadero del barrio siempre hace pan fresco todas las mañanas,0
Mi amigo me recomendó un libro que estoy leyendo y está muy interesante,0
En busca de una reforma integral a la Policía Nacional,1
Preocupa el estado de la calidad del aire en Bogotá,1
Me gusta salir a caminar en el parque los domingos,0
"Si hoy fueran las elecciones en Medellín, Federico Gutiérrez sería el alcalde",1
Ecopetrol nombra presidente encargado para ocupar puesto de Felipe Bayón,1
Los animales necesitan más protección y cuidado,0
El discurso del político fue aburrido y repetitivo,0
Un estudio reciente reveló que el consumo de café reduce el riesgo de enfermedades del corazón,1
"La verdad siempre sale a la luz, aunque a veces tarda demasiado",0
Medellín no tendrá sombra este miércoles: ¿por qué y qué es el día de sol cenital?,1
Por lluvias e inestabilidad geológica cierran vía Medellín – Bogotá,1
Decretan tres días de duelo en Sutatausa y se conocen los nombres de las víctimas,1
Video: patrullera de la Policía enfrentó a 4 ladrones y evitó robo a bodega,1
Distrito aclara dudas sobre proceso de caracterización a mototaxistas,1
El sol está brillando y hace calor hoy,0
"Riña entre niñas de colegio de Bucaramanga dejó a una de ellas muerta, ¿qué pasó?",1
Es impresionante ver cómo la inteligencia artificial está transformando la industria,0
Esta canción es agradable de escuchar pero no es muy memorable,0
Así quedará la Junta Directiva de Ecopetrol; se conocen tres cambios más,1
"Cayó el premio mayor de la Lotería de Medellín, ¿con qué números?",1
"Nueve heridos dejó accidente de un bus en Marinilla, Antioquia",1
Este tipo de noticias solo buscan crear miedo y caos en la sociedad,0
Movilidad en Bogotá: congestión vial por caravana de vehículos sobre av Esperanza,1
Empleo sí hay: Fiscalía abre más de 1000 vacantes para diferentes perfiles,1
La tienda de ropa en línea tiene una oferta especial de temporada,0
La noticia podría tener diferentes implicaciones,0
Hoy voy a arreglar mi bicicleta que tiene una llanta pinchada,0
Reciclave Motocargueros busca dignificar el trabajo de las y los recicladores,1
No puedo creer lo que está sucediendo en el mundo,0
"Murillo, el pueblo más cercano al volcán Nevado del Ruiz, vive con normalidad",1
Perú critica 'injerencia' de Petro: 'falso liderazgo en favor de un golpista',1
La Corte Suprema de Justicia emitió un fallo histórico en favor de la comunidad LGBT,1
"Esta noticia es una completa farsa, inventada por los medios para llamar la atención",0
Reforma pensional Colombia: ¿qué pasará con las 13 mesadas de los jubilados?,1
Bebé de tres semanas de nacido fue abandonado en una zona boscosa de Medellín,1
El supermercado ahora tiene una sección de productos orgánicos,0
Estoy harto de los medios que solo publican noticias sin importancia para la sociedad,0
Adriana Rojas Espitia: cine experimental colombiano con mirada de mujer,1
La educación es la clave para el desarrollo de cualquier sociedad,0
¡Qué barbaridad lo que hizo ese político corrupto!,0
Video: el conmovedor encuentro de Paula Durán con sus padres en Estados Unidos,1
Taxista agredió a familia al pensar que iban en vehículo de servicio Uber,1
"Metro de Medellín le devolverá la mitad del pasaje a los usuarios, conozca cómo",1
Cociné un plato típico de mi país para mi familia,0
¡Depravado! Sometía a vejámenes sexuales a sus hijos y los grababa,1
No puedo creer que este país siga siendo tan machista,0
El tráfico está muy pesado en la ciudad en estos días,0
Este es otro ejemplo más de cómo los políticos solo piensan en sus intereses personales,0
"Vías exentas del pico y placa en Medellín y Valle de Aburrá se acaban, ¿por qué?",1
"El periodismo hoy en día es pura basura, solo buscan vender más",0
¿Hasta cuándo los medios van a seguir manipulando la información a su antojo?,0
Indignación en Medellín por video de mujer golpeando a su hijo con una tabla,1
Mercado de viviendas usadas en Estados Unidos sigue cayendo y prende alarmas,1
Jóvenes mataron a mujer embarazada: la confundieron con otra persona,1
Mi abuela hace los mejores pasteles de manzana,0
¿Por qué algunos animales hibernan en invierno?,0
Me encanta caminar por el parque los fines de semana,0
Me parece injusto que los ricos cada vez sean más ricos y los pobres cada vez sean más pobres,0
El cielo estaba muy despejado esta mañana,0
Ayer compré una mesa nueva para mi casa,0
Parranda de 2 amigos terminó en tragedia: uno murió y el otro va a prisión,1
La tasa de desempleo en Colombia disminuyó en el último trimestre,1
Estados Unidos va con toda: esta es la delegación de alto nivel para el encuentro entre Joe Biden y Gustavo Petro,1
Ecopetrol aclara: Felipe Bayón no dijo que la empresa “se ha politizado”,1
Un informe de la OMS destacó la importancia de la vacunación para prevenir enfermedades infecciosas,1
Conservadores y La U estarían satisfechos con cambios en reforma a la salud,1
No puedo dejar de pensar en esa película desde que la vi,0
La migración por el Darién también es ecuatoriana,1
Las propuestas de Fenalco para mitigar impacto por caída del puente en sector La Vieja,1
Todo lo que debe saber de la elección de Ricardo Roa como presidente de Ecopetrol,1
“Nunca tuve ese contrato”: aspirante a la Alcaldía sobre escándalo en Medellín,1
El vecino de enfrente compró una nueva cortina para su sala de estar,0
Cardique había alertado al Distrito sobre el estado del agua en El Laguito,1
El museo de arte local tiene una exposición interesante este mes,0
Estoy haciendo ejercicios de meditación para reducir el estrés,0
¡Aberrante! Permitió que su pareja abusara sexualmente de su hija,1
"Ya sabemos que los políticos solo actúan en su propio beneficio, esto no es una sorpresa",0
Movilidad hoy 27 de enero: Se recupera movilidad en carrera 10 con calle 13,1
La bicicleta de mi sobrino necesita ser reparada,0
Super Bowl 2023: planes en Bogotá y Medellín para disfrutar del evento deportivo,1
Una empresa de tecnología anunció una nueva línea de productos que incluye inteligencia artificial,1
"En fotos: así es el Cristo de la Paz, imponente escultura inaugurada en México",1
¿Es cierto que los gatos tienen siete vidas?,0
Gobierno reviviría holding del sector eléctrico en segundo debate del Plan de Desarrollo,1
"Miguel Díaz-Canel, designado presidente de Cuba para un segundo mandato",1
No me sorprende que la empresa haya tenido que declararse en bancarrota,0
Hombre en Cartagena fingió su secuestro y la policía lo descubrió,1
"Movilizaciones en Chía, comunidad exige tarifa diferencial en el peaje Andes",1
El centro comercial tiene una gran variedad de tiendas y restaurantes,0
El nuevo álbum de mi banda favorita salió hoy a la venta,0
El parque de atracciones cerró por mal tiempo,0
Me gusta cómo suenan los pájaros cantando por la mañana,0
Concejo negó el permiso a Dau para que viaje a Estados Unidos,1
La U y Partido Conservador no apoyarán reforma a la salud,1
Renovar el guardarropa es cada día más costoso; hombres son los más afectados,1
Voy a pintar mi cuarto de color azul,1
Propuesta de Petro reconocería la lucha de trabajadores en Ecopetrol: USO,1
Me emociona ver cómo la música puede unir a personas de distintas culturas y países,0
"No me sorprende que la gente pierda la confianza en los medios, si esto es lo que publican",0
Gemelos de dos años murieron tras inhalar desinfectante veterinario en Yondó,1
¿Cuál es la mejor manera de ahorrar dinero?,0
"Qué linda historia, me sacó una sonrisa en medio de un día difícil",0
Un estudio demostró que el consumo de frutas y verduras reduce el riesgo de enfermedades crónicas,1
No puedo esperar para probar la comida típica de este país,0
Voy a cocinar una cena especial para mi familia esta noche,1
La policía detuvo a tres sospechosos del robo a mano armada en el centro comercial,1
El Espectador le explica lo que está pasando con la discusión minera en Colombia,1
Incendio en páramo del Almorzadero destruyó más de 50 frailejones,1
"No sé qué es peor, si la falta de información o la información mal dada",0
La nueva serie de televisión que estoy viendo es muy adictiva,0
Explosión en mina de Cucunubá: reportan las tres primeras víctimas mortales,1
Un nuevo estudio sugiere que la dieta mediterránea es beneficiosa para la salud del corazón,1
No hay nada más triste que ver cómo los políticos se enriquecen a costa del pueblo,0
Es triste ver cómo algunos países no protegen los derechos humanos de sus ciudadanos,0
Mi perro es muy juguetón,0
"Los partidos políticos solo buscan el poder, no les importa el pueblo",0
Ecopetrol es una empresa que le da la cara al país: Felipe Bayón,1
La selección Colombia clasificó para el mundial de fútbol,1
"Aparece muerta María Paula Munévar, la estudiante de la Javeriana que buscaba todo el país",1
Ya son 49 muertos por consumir licor adulterado en Bogotá y Soacha,1
¡Martes sangriento! Otras 4 personas fueron asesinadas en Sucre,1
La policía rescató a un grupo de personas que habían sido secuestradas por un grupo armado ilegal,1
No puedo creer que haya gente que todavía no recicla,0
"El duro sablazo de la ministra de Agricultura, Cecilia López, a la de Minas, Irene Vélez: “Me enfurece”",1
"Capturan a Pájaro, el poderoso narcotraficante quien fue el cerebro de la fuga de alias Matamba",1
Los niños necesitan más educación ambiental,0
"La violencia en las calles es cada vez peor, ¿cuándo vamos a hacer algo al respecto?",0
La noticia podría tener implicaciones importantes,0
¿Cómo es posible que todavía haya personas que nieguen el holocausto?,0
Precio del petróleo toca su mayor nivel de 2023: WTI se mueve sobre US$83,1
¡Se acabó el descanso! Así será el plan retorno en Bogotá y Cundinamarca,1
Cobros injustos en empresas de telecomunicaciones de Bogotá: ¿qué está pasando?,1
Damnificados en La Mojana protestan para exigir el cierre del dique de Cara de Gato,1
Conozca cuáles son las medidas de movilidad para Semana Santa en Cundinamarca,1
Motociclista murió tras ser embestido por un toro en plena vía de Santander,1
¡A sangre fría! Sicario mató de 8 balazos a Tatán en la puerta de una casa,1
"BiciRegión, las rutas para recorrer Colombia en bicicleta en esta Semana Santa",1
El perro del vecino ladra mucho,0
La peluquería del barrio ofrece nuevos servicios de estilismo,0
Ese cuadro tiene unos colores muy llamativos,0
El presunto acoso que estarían sufriendo petristas en el Caribe,1
Hombre ha estado 3 veces en la cárcel sin cometer ningún delito,1
Premercado | Precios del petróleo se disparan sobre US$80 tras sorpresivo recorte de la OPEP+,1
"Junta Directiva de Ecopetrol tendrá, por primera vez, a tres mujeres",1
Vuelve la Feria Aeronaútica de Rionegro 2023: ¿cuándo es y cómo se puede asistir?,1
Los medios solo quieren mantener a la gente distraída para que no se den cuenta de lo que realmente está sucediendo,0
ANH confirma que Emerald Energy no cancelará su contrato: lo suspende,1
"Movilidad, hoy, 10 de marzo: así está el tráfico en las vías de Bogotá",1
No podemos seguir ignorando la crisis de los refugiados y debemos hacer más para ayudar a las personas que han sido desplazadas por la guerra y la violencia,0
No sé qué haré este fin de semana,0
Acabo de comprar un nuevo teléfono móvil,0
Autoridades reportan accidentes de tránsito en Cáqueza y Venecia,1
No puedo creer que todavía haya personas que defiendan a este criminal después de todo lo que ha hecho,0
Me parece justo que se haya presentado esta demanda contra la empresa por prácticas comerciales engañosas,0
Video: vendedor se enfrentó a tiros con supuesto ladrón para defender su negocio,1
María Paula Munévar: así fueron sus últimas horas antes de ir a la Javeriana,1
